Id. Parada;Cod. Via / Cod. Vía;Num. Portal;Suprimida;Denominació / Denominación;Línies / Líneas;Pròximes Arribades / Proximas Llegadas;geo_shape;geo_point_2d
1436.0;7590.0;7;0;Ausiàs March - Dr. Waksman (1436);8;http://www.emtvalencia.es/QR.php?sec=est&p=1436;"{""coordinates"": [-0.37486549306784894, 39.45609635059102], ""type"": ""Point""}";39.45609635059102, -0.37486549306784894
1539.0;30960.0;s/n;0;França-Pintor Maella (1539);19,N9;http://www.emtvalencia.es/QR.php?sec=est&p=1539;"{""coordinates"": [-0.3488373728153225, 39.4593131151159], ""type"": ""Point""}";39.4593131151159, -0.3488373728153225
309.0;12540.0;230;0;Burjassot - Salvador Tuset (309);28,N10;http://www.emtvalencia.es/QR.php?sec=est&p=309;"{""coordinates"": [-0.39560262501317006, 39.494579715291096], ""type"": ""Point""}";39.494579715291096, -0.39560262501317006
337.0;24540.0;10;0;Dr. Moliner - Arts Gràfiques (337);31,71,81,N2;http://www.emtvalencia.es/QR.php?sec=est&p=337;"{""coordinates"": [-0.36272445613415766, 39.476328347895304], ""type"": ""Point""}";39.476328347895304, -0.36272445613415766
25.0;44550.0;39;0;la Malva-rosa - Sant Joan de Deu (25);19,31,92,N1;http://www.emtvalencia.es/QR.php?sec=est&p=25;"{""coordinates"": [-0.3281644707613916, 39.47737855580582], ""type"": ""Point""}";39.47737855580582, -0.3281644707613916
961.0;37770.0;13;0;Jaime Beltrán - Misser Rabassa (961);9;http://www.emtvalencia.es/QR.php?sec=est&p=961;"{""coordinates"": [-0.38795203426403874, 39.45660506260529], ""type"": ""Point""}";39.45660506260529, -0.38795203426403874
1443.0;25080.0;23 (CARRIL BUS);0;Dr. Tomàs Sala - Carters (1443);10,18,9,99;http://www.emtvalencia.es/QR.php?sec=est&p=1443;"{""coordinates"": [-0.39055531059254134, 39.447666386149145], ""type"": ""Point""}";39.447666386149145, -0.39055531059254134
1589.0;24300.0;4;0;Drassanes del Grau (1589);19,92,95;http://www.emtvalencia.es/QR.php?sec=est&p=1589;"{""coordinates"": [-0.3327142592748413, 39.460480402814305], ""type"": ""Point""}";39.460480402814305, -0.3327142592748413
910.0;;57;0;Glòria (imparell) - Oliveral (910);14;http://www.emtvalencia.es/QR.php?sec=est&p=910;"{""coordinates"": [-0.36417253901089863, 39.42209802938671], ""type"": ""Point""}";39.42209802938671, -0.36417253901089863
976.0;15390.0;77;0;Carters (imparell) - Primer de Maig (976);10,N6;http://www.emtvalencia.es/QR.php?sec=est&p=976;"{""coordinates"": [-0.38938620906084676, 39.44834486776072], ""type"": ""Point""}";39.44834486776072, -0.38938620906084676
1661.0;81423.0;S/N CARRIL BUS;0;Bioparc (1661);98,99;http://www.emtvalencia.es/QR.php?sec=est&p=1661;"{""coordinates"": [-0.4065909577987962, 39.47646270548368], ""type"": ""Point""}";39.47646270548368, -0.4065909577987962
2169.0;42390.0;S/N CRUCE EL PALMAR;0;Pinars - Carretera del Palmar (2169);24,25;http://www.emtvalencia.es/QR.php?sec=est&p=2169;"{""coordinates"": [-0.31972033828482166, 39.34139785704378], ""type"": ""Point""}";39.34139785704378, -0.31972033828482166
2205.0;1560.0;2;0;Albufera - Pl. de la Sequiota (2205);24;http://www.emtvalencia.es/QR.php?sec=est&p=2205;"{""coordinates"": [-0.31768889018003676, 39.310588171705874], ""type"": ""Point""}";39.310588171705874, -0.31768889018003676
2266.0;31530.0;52;0;Fra Juníper Serra (parell) - Torrent (2266);73;http://www.emtvalencia.es/QR.php?sec=est&p=2266;"{""coordinates"": [-0.40056645553385106, 39.46151815674541], ""type"": ""Point""}";39.46151815674541, -0.40056645553385106
2244.0;73920.0;54 (CARRIL BUS);0;Tres Creus - Arxiduc Carles (2244);99;http://www.emtvalencia.es/QR.php?sec=est&p=2244;"{""coordinates"": [-0.4020442546293329, 39.45720187387452], ""type"": ""Point""}";39.45720187387452, -0.4020442546293329
2309.0;8040.0;SN (ESTACIÓ);0;Estació del Nord - Bailén (2309);63;http://www.emtvalencia.es/QR.php?sec=est&p=2309;"{""coordinates"": [-0.37771202492100137, 39.46724547379315], ""type"": ""Point""}";39.46724547379315, -0.37771202492100137
2306.0;17160.0;80;0;Democràcia - Conselleries (2306);73,N4;http://www.emtvalencia.es/QR.php?sec=est&p=2306;"{""coordinates"": [-0.4028089982171465, 39.47271591004903], ""type"": ""Point""}";39.47271591004903, -0.4028089982171465
2221.0;17760.0;S/N;0;Plaça de l'Ajuntament - Flors (2221);C1;http://www.emtvalencia.es/QR.php?sec=est&p=2221;"{""coordinates"": [-0.3759857441721357, 39.469891869224575], ""type"": ""Point""}";39.469891869224575, -0.3759857441721357
2219.0;17760.0;21-22;0;Plaça de l'Ajuntament (2219);11,6,70,8,N10,N2;http://www.emtvalencia.es/QR.php?sec=est&p=2219;"{""coordinates"": [-0.37585510660608973, 39.47019867786519], ""type"": ""Point""}";39.47019867786519, -0.37585510660608973
2191.0;32880.0;173;0;Gavines (imparell) - Sirena (2191);25;http://www.emtvalencia.es/QR.php?sec=est&p=2191;"{""coordinates"": [-0.2869423052493911, 39.29380421333727], ""type"": ""Point""}";39.29380421333727, -0.2869423052493911
2196.0;42390.0;S/N FTE. EMBARCADERO;0;Embarcador de l'Albufera (II) (2196);24,25;http://www.emtvalencia.es/QR.php?sec=est&p=2196;"{""coordinates"": [-0.3234285607803438, 39.34951763623163], ""type"": ""Point""}";39.34951763623163, -0.3234285607803438
2210.0;69330.0;63-65-67;0;Sant Vicent Màrtir - Ànimes (2210);10,70,71,N6;http://www.emtvalencia.es/QR.php?sec=est&p=2210;"{""coordinates"": [-0.3789189037443815, 39.46928751886801], ""type"": ""Point""}";39.46928751886801, -0.3789189037443815
2183.0;32880.0;FTE. 225;0;Gavines - Entrada Ventura (2183);25;http://www.emtvalencia.es/QR.php?sec=est&p=2183;"{""coordinates"": [-0.28394220134132986, 39.28841885751709], ""type"": ""Point""}";39.28841885751709, -0.28394220134132986
2202.0;46770.0;S/N FTE. COLL VERT;0;Càmping Coll Vert (2202);24,25;http://www.emtvalencia.es/QR.php?sec=est&p=2202;"{""coordinates"": [-0.3324651838386709, 39.396828818045094], ""type"": ""Point""}";39.396828818045094, -0.3324651838386709
2255.0;46140.0;S/N (JARDÍ);0;Porta de la Mar (2255);16,26;http://www.emtvalencia.es/QR.php?sec=est&p=2255;"{""coordinates"": [-0.36888992689362027, 39.4721643528089], ""type"": ""Point""}";39.4721643528089, -0.36888992689362027
2230.0;81576.0;2ACC;0;Palau de Congressos (2230);99;http://www.emtvalencia.es/QR.php?sec=est&p=2230;"{""coordinates"": [-0.40099128237009884, 39.49549662531196], ""type"": ""Point""}";39.49549662531196, -0.40099128237009884
2223.0;72720.0;3;0;Tetuan - exterior (2223);28,31,32,6,81,94,95,N10,N2;http://www.emtvalencia.es/QR.php?sec=est&p=2223;"{""coordinates"": [-0.36967118008690186, 39.47387770722585], ""type"": ""Point""}";39.47387770722585, -0.36967118008690186
2227.0;56280.0;25;0;Carrer de la Pau (2227);31,4,6,C1;http://www.emtvalencia.es/QR.php?sec=est&p=2227;"{""coordinates"": [-0.372306572993573, 39.473192293810726], ""type"": ""Point""}";39.473192293810726, -0.372306572993573
1233.0;25380.0;27;0;Dolores Marqués - Assagador d'Alboraia (1233);12,70;http://www.emtvalencia.es/QR.php?sec=est&p=1233;"{""coordinates"": [-0.36204308660450346, 39.48828209528488], ""type"": ""Point""}";39.48828209528488, -0.36204308660450346
1266.0;2400.0;21;0;Antic Hospital La Fe (1266);60,90;http://www.emtvalencia.es/QR.php?sec=est&p=1266;"{""coordinates"": [-0.3915070929227356, 39.48411280277609], ""type"": ""Point""}";39.48411280277609, -0.3915070929227356
1134.0;900.0;182;0;Blasco Ibáñez (parell) - José María Haro (1134);31,81,N1;http://www.emtvalencia.es/QR.php?sec=est&p=1134;"{""coordinates"": [-0.3382552400468583, 39.47065909866098], ""type"": ""Point""}";39.47065909866098, -0.3382552400468583
1810.0;63780.0;16 (DAVANT);0;Reus - Periodista Llorente (1810);98,N10;http://www.emtvalencia.es/QR.php?sec=est&p=1810;"{""coordinates"": [-0.38354880506521344, 39.48579471022703], ""type"": ""Point""}";39.48579471022703, -0.38354880506521344
1845.0;25980.0;17;0;Duc de Mandas (imparell) - Arquitecto Rodríguez (1845);12;http://www.emtvalencia.es/QR.php?sec=est&p=1845;"{""coordinates"": [-0.3701315190912524, 39.49435538013844], ""type"": ""Point""}";39.49435538013844, -0.3701315190912524
1957.0;58830.0;24 (DAVANT);0;Pintor Maella - Balears (1957);35;http://www.emtvalencia.es/QR.php?sec=est&p=1957;"{""coordinates"": [-0.34750767294253365, 39.46109284329958], ""type"": ""Point""}";39.46109284329958, -0.34750767294253365
1834.0;80630.0;43 (DAVANT);0;Poeta Serrano Clavero - Equador (1834);12,N10;http://www.emtvalencia.es/QR.php?sec=est&p=1834;"{""coordinates"": [-0.38831219855407617, 39.493523179510724], ""type"": ""Point""}";39.493523179510724, -0.38831219855407617
1962.0;80950.0;88;0;Mestre Rodrigo - Canal de Navarrés (1962);67;http://www.emtvalencia.es/QR.php?sec=est&p=1962;"{""coordinates"": [-0.40702509937869324, 39.490920635703], ""type"": ""Point""}";39.490920635703, -0.40702509937869324
1947.0;81628.0;S/N;0;Rotonda dels Hams (1947);6,64,8,99;http://www.emtvalencia.es/QR.php?sec=est&p=1947;"{""coordinates"": [-0.3700383911701912, 39.44594044791921], ""type"": ""Point""}";39.44594044791921, -0.3700383911701912
2172.0;75570.0;1;0;El Palmar (2172);24;http://www.emtvalencia.es/QR.php?sec=est&p=2172;"{""coordinates"": [-0.31776616857171236, 39.311732571286576], ""type"": ""Point""}";39.311732571286576, -0.31776616857171236
2282.0;8790.0;47;0;Av. de l'Oest (imparell) - Sant Agustí (2282);27,7,73;http://www.emtvalencia.es/QR.php?sec=est&p=2282;"{""coordinates"": [-0.3795578084269184, 39.46949136427292], ""type"": ""Point""}";39.46949136427292, -0.3795578084269184
2288.0;8790.0;24;0;Mercat Central - Beata (2288);27;http://www.emtvalencia.es/QR.php?sec=est&p=2288;"{""coordinates"": [-0.37984964065128896, 39.47252515382274], ""type"": ""Point""}";39.47252515382274, -0.37984964065128896
2318.0;62070.0;2;0;MuVIM (2318);27;http://www.emtvalencia.es/QR.php?sec=est&p=2318;"{""coordinates"": [-0.38030665155023397, 39.47006873010097], ""type"": ""Point""}";39.47006873010097, -0.38030665155023397
2297.0;33480.0;SN;0;Amado Granell Mesado (imparell) - Antonio Sacramento (2297);14;http://www.emtvalencia.es/QR.php?sec=est&p=2297;"{""coordinates"": [-0.36024438180455226, 39.45274143158424], ""type"": ""Point""}";39.45274143158424, -0.36024438180455226
2330.0;2670.0;FTE 3 ACC;0;Alacant - Castelló (2330);8;http://www.emtvalencia.es/QR.php?sec=est&p=2330;"{""coordinates"": [-0.3769551489015706, 39.466143264593555], ""type"": ""Point""}";39.466143264593555, -0.3769551489015706
2030.0;;37 (DAVANT);0;Alboraia (2030);70;http://www.emtvalencia.es/QR.php?sec=est&p=2030;"{""coordinates"": [-0.3545636735902768, 39.49591792714691], ""type"": ""Point""}";39.49591792714691, -0.3545636735902768
2045.0;81672.0;S/N;0;Centre d'Investigació Príncep Felip (2045);95;http://www.emtvalencia.es/QR.php?sec=est&p=2045;"{""coordinates"": [-0.3448038787261162, 39.45149306573409], ""type"": ""Point""}";39.45149306573409, -0.3448038787261162
1148.0;31740.0;67-69;0;Font d'en Corts (imparell) - Alqueria Reial (1148);14;http://www.emtvalencia.es/QR.php?sec=est&p=1148;"{""coordinates"": [-0.3595738771568246, 39.44747944040017], ""type"": ""Point""}";39.44747944040017, -0.3595738771568246
1159.0;990215.0;ISABEL DE VILLENA;0;Hospital Malva-rosa (1159);32;http://www.emtvalencia.es/QR.php?sec=est&p=1159;"{""coordinates"": [-0.3246215364819441, 39.47706074065104], ""type"": ""Point""}";39.47706074065104, -0.3246215364819441
1160.0;990215.0;DAVANT.VTE.LA RODA;0;Passeig Marítim - Vicent la Roda (1160);32;http://www.emtvalencia.es/QR.php?sec=est&p=1160;"{""coordinates"": [-0.3246291079020086, 39.479031039875615], ""type"": ""Point""}";39.479031039875615, -0.3246291079020086
391.0;;11;0;Alginet - Alcossebre (391);62;http://www.emtvalencia.es/QR.php?sec=est&p=391;"{""coordinates"": [-0.42921704483968715, 39.50721300537943], ""type"": ""Point""}";39.50721300537943, -0.42921704483968715
396.0;;3;0;Pintor Garnelo - Campament (396);62,N3;http://www.emtvalencia.es/QR.php?sec=est&p=396;"{""coordinates"": [-0.4200934295636432, 39.502419997988454], ""type"": ""Point""}";39.502419997988454, -0.4200934295636432
257.0;62610.0;355;0;Constitució (imparell) - Tavernes Blanques (257);16,N2;http://www.emtvalencia.es/QR.php?sec=est&p=257;"{""coordinates"": [-0.36768916292093856, 39.50468991014583], ""type"": ""Point""}";39.50468991014583, -0.36768916292093856
126.0;900.0;97;0;Blasco Ibáñez - Hondures (126);31,81,N1;http://www.emtvalencia.es/QR.php?sec=est&p=126;"{""coordinates"": [-0.34592965639111956, 39.47389112545163], ""type"": ""Point""}";39.47389112545163, -0.34592965639111956
138.0;70620.0;9;0;Centre de Salut República Argentina (138);32;http://www.emtvalencia.es/QR.php?sec=est&p=138;"{""coordinates"": [-0.35282717244358247, 39.4711759933702], ""type"": ""Point""}";39.4711759933702, -0.35282717244358247
145.0;24420.0;72;0;Dr. Manuel Candela (parell) - Blasco Ibáñez (145);30,40;http://www.emtvalencia.es/QR.php?sec=est&p=145;"{""coordinates"": [-0.34810895341066905, 39.47281209076088], ""type"": ""Point""}";39.47281209076088, -0.34810895341066905
165.0;900.0;18;0;Blasco Ibáñez (parell) - Ciutat Universitària (165);12,80;http://www.emtvalencia.es/QR.php?sec=est&p=165;"{""coordinates"": [-0.3631108805274532, 39.47798039791038], ""type"": ""Point""}";39.47798039791038, -0.3631108805274532
200.0;55140.0;92;0;Pare Viñas - Daroca (200);11;http://www.emtvalencia.es/QR.php?sec=est&p=200;"{""coordinates"": [-0.3688581727469181, 39.49590704864304], ""type"": ""Point""}";39.49590704864304, -0.3688581727469181
229.0;14730.0;5;0;Cardenal Benlloch (imparell) - Port (229);18,90;http://www.emtvalencia.es/QR.php?sec=est&p=229;"{""coordinates"": [-0.356414789784712, 39.46766216252373], ""type"": ""Point""}";39.46766216252373, -0.356414789784712
1461.0;30960.0;1;0;França - Albereda (1461);19,40,94;http://www.emtvalencia.es/QR.php?sec=est&p=1461;"{""coordinates"": [-0.35659032898668697, 39.46155981764328], ""type"": ""Point""}";39.46155981764328, -0.35659032898668697
1355.0;53550.0;70;0;Oltà - Ausiàs March (1355);18,6;http://www.emtvalencia.es/QR.php?sec=est&p=1355;"{""coordinates"": [-0.3739537314280438, 39.45315708657055], ""type"": ""Point""}";39.45315708657055, -0.3739537314280438
1357.0;59610.0;33 (DAVANT);0;Parc central de Bombers (1357);18,6,N7;http://www.emtvalencia.es/QR.php?sec=est&p=1357;"{""coordinates"": [-0.36882858685668524, 39.45412598612355], ""type"": ""Point""}";39.45412598612355, -0.36882858685668524
1385.0;46530.0;2;0;Martí Grajales - Serradora (1385);32;http://www.emtvalencia.es/QR.php?sec=est&p=1385;"{""coordinates"": [-0.33455530436263514, 39.46825484873621], ""type"": ""Point""}";39.46825484873621, -0.33455530436263514
243.0;53640.0;71;0;Dr. Peset Aleixandre - Camí de Montcada (243);90;http://www.emtvalencia.es/QR.php?sec=est&p=243;"{""coordinates"": [-0.3786751931990104, 39.49088424959598], ""type"": ""Point""}";39.49088424959598, -0.3786751931990104
246.0;62610.0;216;0;Constitució - Duc de Mandas (246);16,N2;http://www.emtvalencia.es/QR.php?sec=est&p=246;"{""coordinates"": [-0.3719127426578701, 39.49458023587792], ""type"": ""Point""}";39.49458023587792, -0.3719127426578701
172.0;17790.0;18 (DAVANT);0;Cavanilles - Álvaro de Bazán (172);12,70,N2;http://www.emtvalencia.es/QR.php?sec=est&p=172;"{""coordinates"": [-0.3652619271047435, 39.48199421007152], ""type"": ""Point""}";39.48199421007152, -0.3652619271047435
177.0;26820.0;14;0;Benimaclet (177);12,70;http://www.emtvalencia.es/QR.php?sec=est&p=177;"{""coordinates"": [-0.3620501083818511, 39.485119937712554], ""type"": ""Point""}";39.485119937712554, -0.3620501083818511
192.0;61410.0;181;0;Primat Reig - Camí Vera (192);10,98;http://www.emtvalencia.es/QR.php?sec=est&p=192;"{""coordinates"": [-0.35752772394714394, 39.48009977968893], ""type"": ""Point""}";39.48009977968893, -0.35752772394714394
46.0;58530.0;4;0;Pintor Ferrandis - Àngels (46);31,N1;http://www.emtvalencia.es/QR.php?sec=est&p=46;"{""coordinates"": [-0.3317096065808362, 39.47223991576139], ""type"": ""Point""}";39.47223991576139, -0.3317096065808362
58.0;44960.0;11;0;Manuel Soto Enginyer - Estació (58);30,4,95,N8;http://www.emtvalencia.es/QR.php?sec=est&p=58;"{""coordinates"": [-0.3322696427041429, 39.45831475531802], ""type"": ""Point""}";39.45831475531802, -0.3322696427041429
286.0;49500.0;382 (ENTRADA BORBOTÓ);0;Camí de Montcada (parell) - Matador (286);26;http://www.emtvalencia.es/QR.php?sec=est&p=286;"{""coordinates"": [-0.38686104563356505, 39.515641765917515], ""type"": ""Point""}";39.515641765917515, -0.38686104563356505
709.0;46320.0;6;0;Marqués del Túria - Gregori Maians (709);15,79,92,93;http://www.emtvalencia.es/QR.php?sec=est&p=709;"{""coordinates"": [-0.3722582265591997, 39.465303543083394], ""type"": ""Point""}";39.465303543083394, -0.3722582265591997
725.0;38670.0;43;0;Regne de València - Mestre Gozalbo (725);19;http://www.emtvalencia.es/QR.php?sec=est&p=725;"{""coordinates"": [-0.3676614927874143, 39.46384499789331], ""type"": ""Point""}";39.46384499789331, -0.3676614927874143
750.0;68160.0;22;0;Sant Josep de la Muntanya - Pérez Galdós (750);73;http://www.emtvalencia.es/QR.php?sec=est&p=750;"{""coordinates"": [-0.39418406247484755, 39.47445256507317], ""type"": ""Point""}";39.47445256507317, -0.39418406247484755
620.0;38400.0;73;0;Joaquín Benlloch - Illa Cabrera (620);6;http://www.emtvalencia.es/QR.php?sec=est&p=620;"{""coordinates"": [-0.37377348064346555, 39.449750689948], ""type"": ""Point""}";39.449750689948, -0.37377348064346555
626.0;31920.0;40;0;Fonteta Sant Lluís - Dr. Waksman (626);7;http://www.emtvalencia.es/QR.php?sec=est&p=626;"{""coordinates"": [-0.37158422169292066, 39.45571452052689], ""type"": ""Point""}";39.45571452052689, -0.37158422169292066
628.0;31920.0;104;0;Fonteta Sant Lluís - Algímia d'Alfara (628);7;http://www.emtvalencia.es/QR.php?sec=est&p=628;"{""coordinates"": [-0.3706643838921966, 39.45161548024151], ""type"": ""Point""}";39.45161548024151, -0.3706643838921966
635.0;34500.0;11;0;Gravador Jordán - Riu Sec (635);13,7,N7;http://www.emtvalencia.es/QR.php?sec=est&p=635;"{""coordinates"": [-0.3669354581419245, 39.446361148814496], ""type"": ""Point""}";39.446361148814496, -0.3669354581419245
637.0;31920.0;139;0;Fonteta Sant Lluís - Germans Maristes (637);13,7,N7;http://www.emtvalencia.es/QR.php?sec=est&p=637;"{""coordinates"": [-0.36956501492458227, 39.45024206627388], ""type"": ""Point""}";39.45024206627388, -0.36956501492458227
654.0;35462.0;20;0;Germans Maristes - Institut Jordi de Sant Jordi (654);13;http://www.emtvalencia.es/QR.php?sec=est&p=654;"{""coordinates"": [-0.3629140837498804, 39.45341304988402], ""type"": ""Point""}";39.45341304988402, -0.3629140837498804
679.0;28500.0;49;0;Escultor J. Capuz (imparell) - la Plata (679);13,14,18;http://www.emtvalencia.es/QR.php?sec=est&p=679;"{""coordinates"": [-0.3602702697703499, 39.45834565084232], ""type"": ""Point""}";39.45834565084232, -0.3602702697703499
685.0;59610.0;77;0;la Plata - Amado Granell Mesado (685);14,18;http://www.emtvalencia.es/QR.php?sec=est&p=685;"{""coordinates"": [-0.36284428576326366, 39.457068416044194], ""type"": ""Point""}";39.457068416044194, -0.36284428576326366
689.0;46320.0;7;0;Marqués del Túria - Russafa (689);80,92,93;http://www.emtvalencia.es/QR.php?sec=est&p=689;"{""coordinates"": [-0.3732828101486219, 39.46538156911864], ""type"": ""Point""}";39.46538156911864, -0.3732828101486219
538.0;6390.0;68;0;Arxiduc Carles (parell) - Fra Juníper Serra (538);72,N5;http://www.emtvalencia.es/QR.php?sec=est&p=538;"{""coordinates"": [-0.39945365130135974, 39.46102839657768], ""type"": ""Point""}";39.46102839657768, -0.39945365130135974
544.0;6390.0;111;0;Arxiduc Carles - Fra Juníper Serra (544);72;http://www.emtvalencia.es/QR.php?sec=est&p=544;"{""coordinates"": [-0.3992116222841135, 39.46082093938832], ""type"": ""Point""}";39.46082093938832, -0.3992116222841135
559.0;32790.0;30;0;Patraix (559);9,N6;http://www.emtvalencia.es/QR.php?sec=est&p=559;"{""coordinates"": [-0.39024425584353134, 39.45685224653253], ""type"": ""Point""}";39.45685224653253, -0.39024425584353134
605.0;42270.0;32;0;Els Centelles - Sueca (605);90;http://www.emtvalencia.es/QR.php?sec=est&p=605;"{""coordinates"": [-0.3727906548390107, 39.45945235506772], ""type"": ""Point""}";39.45945235506772, -0.3727906548390107
610.0;44460.0;26;0;Malilla - Oltà (610);8,N7;http://www.emtvalencia.es/QR.php?sec=est&p=610;"{""coordinates"": [-0.3788870020029433, 39.45254984960351], ""type"": ""Point""}";39.45254984960351, -0.3788870020029433
12.0;24360.0;229 (DAVANT);0;Cabanyal (12);19,92;http://www.emtvalencia.es/QR.php?sec=est&p=12;"{""coordinates"": [-0.32764953486094134, 39.47166464315274], ""type"": ""Point""}";39.47166464315274, -0.32764953486094134
50.0;2910.0;97;0;Reina - Columbretes (50);19,92;http://www.emtvalencia.es/QR.php?sec=est&p=50;"{""coordinates"": [-0.32880587229524366, 39.46811488906263], ""type"": ""Point""}";39.46811488906263, -0.32880587229524366
