name,line,geometry,longitude,latitude,type
Parc de l'Oest,"[""70"", ""93""]",POINT (-0.3960389814055954 39.46837971627332),-0.3960389814055953,39.46837971627332,emt
Principal - Camí del Ribàs,"[""14""]",POINT (-0.3624422455634721 39.43266143813121),-0.3624422455634721,39.43266143813121,emt
Petxina - Ferran el Catòlic,"[""95""]",POINT (-0.3906818218532949 39.477184088755735),-0.3906818218532948,39.477184088755735,emt
Mercavalència,"[""14""]",POINT (-0.354785943727285 39.4371521037731),-0.3547859437272849,39.4371521037731,emt
Ferran el Catòlic - S. Ignacio de Loyola,"[""60"", ""62"", ""73""]",POINT (-0.3880287605608164 39.47411266191422),-0.3880287605608163,39.47411266191422,emt
Jardí Botànic,"[""60"", ""62"", ""63"", ""64"", ""80"", ""92"", ""N3""]",POINT (-0.3880114323261204 39.47494319084601),-0.3880114323261204,39.47494319084601,emt
Àngel Guimerà,"[""67"", ""93""]",POINT (-0.3851393892910949 39.47048509610838),-0.3851393892910949,39.47048509610838,emt
Fira València,"[""62""]",POINT (-0.4262836141335537 39.503679547942006),-0.4262836141335537,39.503679547942006,emt
Fira València,"[""62""]",POINT (-0.42639458433069 39.50316079143803),-0.42639458433069,39.50316079143803,emt
Joaquím Ballester  - Ricardo Micó,"[""98""]",POINT (-0.38969617077927 39.48299029724242),-0.38969617077927,39.48299029724242,emt
Reina - Remonta,"[""19"", ""31"", ""92"", ""N1""]",POINT (-0.3278985115726453 39.4742911059233),-0.3278985115726453,39.4742911059233,emt
Reina - Espadan,"[""19"", ""92"", ""N1""]",POINT (-0.3282726384265573 39.471601819931124),-0.3282726384265573,39.47160181993112,emt
Clariano - Palància,"[""18""]",POINT (-0.3515925149182129 39.477845629895896),-0.3515925149182129,39.477845629895896,emt
Cases de Bàrcena IV -,"[""16""]",POINT (-0.3577533426786948 39.522022159862786),-0.3577533426786948,39.52202215986279,emt
Pintor Ferrandis - Progrés,"[""31""]",POINT (-0.3287321840117674 39.47204294765348),-0.3287321840117674,39.47204294765348,emt
Bonrepòs i Mirambell,"[""16""]",POINT (-0.3615169935903978 39.516495217596045),-0.3615169935903978,39.516495217596045,emt
Jesús Morante Borràs  -,"[""15""]",POINT (-0.3440288021060296 39.447905375927064),-0.3440288021060296,39.44790537592706,emt
Jesús Morante Borrás,"[""15""]",POINT (-0.3436689587359959 39.44417913832902),-0.3436689587359959,39.44417913832902,emt
Jesús Morante Borràs  -,"[""15""]",POINT (-0.3452672020725657 39.45101176146566),-0.3452672020725657,39.45101176146566,emt
Pla del Real,"[""11"", ""16"", ""26"", ""6"", ""70"", ""94"", ""95"", ""N10""]",POINT (-0.366829060115047 39.47644519421866),-0.366829060115047,39.47644519421866,emt
Albereda - Palau de la Música,"[""94""]",POINT (-0.3593966234108326 39.4657818337765),-0.3593966234108326,39.4657818337765,emt
Albereda - Palau de la Música,"[""94""]",POINT (-0.3594678358556617 39.46525968140742),-0.3594678358556617,39.46525968140742,emt
Estadi de Mestalla,"[""10"", ""12"", ""79"", ""93"", ""N1""]",POINT (-0.3557791218714069 39.475063402413404),-0.3557791218714068,39.47506340241341,emt
Cardenal Benlloch - Ciutat de Mula,"[""18"", ""90""]",POINT (-0.3531589013399264 39.47432558037473),-0.3531589013399264,39.47432558037473,emt
Ribàs - Dr. Ruiz Comes,"[""14""]",POINT (-0.3597159306393808 39.431065891435544),-0.3597159306393808,39.43106589143554,emt
Ernest Ferrer - Polo y Peyrolón,"[""32""]",POINT (-0.3552113802504313 39.47181906574513),-0.3552113802504313,39.47181906574513,emt
Túria,"[""60"", ""62"", ""64"", ""80"", ""92"", ""N3""]",POINT (-0.3895880384658746 39.47714587528966),-0.3895880384658746,39.47714587528966,emt
Encarnació - Guillem de Castro,"[""28"", ""C1""]",POINT (-0.3838070255358186 39.47391368850487),-0.3838070255358186,39.47391368850487,emt
Illes Canàries - Vicente Beltrán,"[""30"", ""35"", ""4"", ""92"", ""N8""]",POINT (-0.3474619929311527 39.46415768200412),-0.3474619929311527,39.46415768200412,emt
Joaquím Ballester - Pare Ferrís,"[""98""]",POINT (-0.3865692361310071 39.48463051305917),-0.3865692361310071,39.48463051305917,emt
Les Naus,"[""19"", ""30"", ""4"", ""92"", ""N8""]",POINT (-0.3361082784691865 39.45880295716435),-0.3361082784691865,39.45880295716435,emt
Fèlix Pizcueta - Ciril Amorós,"[""14"", ""35"", ""6"", ""N1"", ""N9""]",POINT (-0.3725231433337415 39.46603451582368),-0.3725231433337415,39.46603451582368,emt
Misser Mascó - Dr. Rodríguez Fornós,"[""32""]",POINT (-0.3603321840283575 39.47494068802303),-0.3603321840283575,39.47494068802303,emt
Sant Vicent Màrtir - Giorgeta,"[""27"", ""64"", ""N6""]",POINT (-0.3829107631407145 39.45966862714364),-0.3829107631407145,39.45966862714364,emt
Àngel Guimerà - Bon Ordre,"[""67"", ""70"", ""72"", ""93"", ""N4"", ""N5""]",POINT (-0.38810425231932 39.46986121773391),-0.38810425231932,39.46986121773391,emt
Centre de Salut Joan Llorens,"[""73""]",POINT (-0.3918546531177875 39.47380978931697),-0.3918546531177875,39.47380978931697,emt
Joaquín Costa - Regne de València,"[""40""]",POINT (-0.3654836627217052 39.46359827495195),-0.3654836627217052,39.46359827495195,emt
Marqués del Túria - Hernán Cortés,"[""80"", ""92"", ""93""]",POINT (-0.3707661304044155 39.4664433352163),-0.3707661304044155,39.4664433352163,emt
Comte de Salvatierra - Colón,"[""13"", ""40""]",POINT (-0.3690798556147716 39.47108531939112),-0.3690798556147716,39.47108531939112,emt
Cadis - Dénia,"[""7"", ""N7""]",POINT (-0.3748986214330446 39.46361512929926),-0.3748986214330446,39.46361512929926,emt
Poliesportiu Malilla,"[""18""]",POINT (-0.3744655348329015 39.451848425437674),-0.3744655348329015,39.45184842543768,emt
Conca - Alzira,"[""11""]",POINT (-0.3847722782265663 39.468316135186136),-0.3847722782265663,39.468316135186136,emt
Sant Josep de Calassanç - Alberic,"[""67"", ""70"", ""72"", ""93"", ""N4"", ""N5""]",POINT (-0.387617515888724 39.466422819284325),-0.387617515888724,39.466422819284325,emt
Pérez Galdós - Calixt III,"[""67"", ""90"", ""N4""]",POINT (-0.3917635541635505 39.46962157274306),-0.3917635541635504,39.46962157274306,emt
Sants Just i Pastor - Peris Brell,"[""32""]",POINT (-0.3464172777175056 39.46898731947195),-0.3464172777175056,39.46898731947195,emt
Estació d'autobusos,"[""80""]",POINT (-0.3875662738247945 39.48001260014058),-0.3875662738247945,39.48001260014058,emt
Sants Just i Pastor - Serradora,"[""32""]",POINT (-0.3370144553552193 39.46632025807536),-0.3370144553552193,39.46632025807536,emt
Pérez Galdós - Olimpia Arozena Torres,"[""67"", ""89""]",POINT (-0.3924516543019034 39.470061032341185),-0.3924516543019034,39.47006103234119,emt
Primat Reig,"[""11""]",POINT (-0.3678906692872391 39.486993814193085),-0.367890669287239,39.486993814193085,emt
Sant Vicent Màrtir - Espanya,"[""67"", ""70"", ""71"", ""72"", ""N3"", ""N4"", ""N5""]",POINT (-0.3808900773750779 39.466626904347),-0.3808900773750779,39.466626904347,emt
Vivers,"[""70"", ""80""]",POINT (-0.3668734883003739 39.477912433202995),-0.3668734883003739,39.477912433203,emt
Poliesportiu Fta. Sant Lluís,"[""13""]",POINT (-0.3657970193654089 39.452500521724005),-0.3657970193654089,39.452500521724005,emt
Tres Creus - Music Ayllón,"[""70""]",POINT (-0.4056011744765163 39.46696562319045),-0.4056011744765163,39.46696562319045,emt
Hospital General,"[""70"", ""73"", ""95"", ""99"", ""N5""]",POINT (-0.4065624413220466 39.46864328212283),-0.4065624413220466,39.46864328212283,emt
Illes Canàries - Riu Escalona,"[""4"", ""92"", ""N8""]",POINT (-0.3534127384968046 39.4659066166748),-0.3534127384968046,39.4659066166748,emt
Blasco Ibáñez  - José María Haro,"[""31"", ""81"", ""N1""]",POINT (-0.33648578725819 39.47109825338238),-0.3364857872581899,39.47109825338238,emt
Quart - Ferran el Catòlic,"[""73""]",POINT (-0.3893208099488203 39.47493757884592),-0.3893208099488203,39.47493757884592,emt
Aiora - Xiva,"[""72"", ""N5""]",POINT (-0.39197801334356 39.46644768614189),-0.39197801334356,39.46644768614189,emt
Blasco Ibáñez - República Argentina,"[""30"", ""31"", ""71"", ""81"", ""N1""]",POINT (-0.3508922782297367 39.474750989916124),-0.3508922782297367,39.47475098991613,emt
Peris i Valero - Duc de Calàbria,"[""14""]",POINT (-0.3656750591023151 39.461292993584856),-0.365675059102315,39.461292993584856,emt
Malva-rosa - Cavite,"[""19"", ""31"", ""N1""]",POINT (-0.3265657472835957 39.48309931836655),-0.3265657472835956,39.48309931836655,emt
Palau de l'Exposició,"[""32""]",POINT (-0.3620979636551263 39.47361146049102),-0.3620979636551263,39.47361146049102,emt
Mercat de Russafa,"[""14"", ""15"", ""35"", ""6"", ""N9""]",POINT (-0.3704471511233049 39.46173146332032),-0.3704471511233049,39.46173146332032,emt
Blasco Ibáñez - Manuela Estelles,"[""31"", ""N1""]",POINT (-0.3356237427885236 39.469927607373826),-0.3356237427885236,39.46992760737383,emt
Natzaret,"[""30"", ""4""]",POINT (-0.3317760401079249 39.44747024180433),-0.3317760401079249,39.44747024180433,emt
Nou Campanar - Hospital Arnau de Vilanova,"[""67""]",POINT (-0.4043021542697896 39.49009974886632),-0.4043021542697896,39.49009974886632,emt
la Murta  - Assagador la Torre,"[""14"", ""9""]",POINT (-0.3770051300717038 39.42695797603809),-0.3770051300717038,39.42695797603809,emt
Reus - Poeta Fernández Heredia,"[""98""]",POINT (-0.3793852939768122 39.48553616056461),-0.3793852939768122,39.48553616056461,emt
Pintor Maella - Menorca,"[""35""]",POINT (-0.3474645782163345 39.4569674553845),-0.3474645782163345,39.4569674553845,emt
Direcció General de Salut Pública,"[""93"", ""98""]",POINT (-0.3526827094580434 39.48119626881528),-0.3526827094580433,39.48119626881528,emt
Port - Cases Carbonell,"[""30"", ""4"", ""92"", ""N8""]",POINT (-0.3480577235671096 39.46441464056732),-0.3480577235671096,39.46441464056732,emt
Menorca - Eivissa,"[""19"", ""99"", ""N9""]",POINT (-0.3405546021609436 39.46042944050221),-0.3405546021609436,39.46042944050221,emt
Pere II El Cerimonios - Vicente Beltrán Grimalt,"[""35""]",POINT (-0.347192148340816 39.462558899092706),-0.347192148340816,39.46255889909271,emt
Pérez Galdós - Tres Forques,"[""89""]",POINT (-0.3885466409169001 39.46459971296371),-0.3885466409169001,39.46459971296371,emt
Pintor Maella - Vicent Vidal,"[""35""]",POINT (-0.3477846180060451 39.46106539902749),-0.3477846180060451,39.46106539902749,emt
Pintor Maella - Balears,"[""35""]",POINT (-0.3475076729425336 39.46109284329958),-0.3475076729425336,39.46109284329958,emt
Pérez Galdós - Heroi Romeu,"[""90""]",POINT (-0.3901793595960151 39.46739570171268),-0.3901793595960151,39.46739570171268,emt
Ciutat Administrativa 9 d'Octubre,"[""73"", ""95"", ""98"", ""99""]",POINT (-0.4055931856745867 39.47208325795632),-0.4055931856745867,39.47208325795632,emt
Pintor Maella - Illes Canàries,"[""35""]",POINT (-0.346328069987062 39.463474786032265),-0.3463280699870619,39.463474786032265,emt
Port - Trafalgar,"[""30"", ""4"", ""92"", ""N8""]",POINT (-0.3441919620589243 39.46330636258073),-0.3441919620589243,39.46330636258073,emt
Torrefiel,"[""6"", ""60""]",POINT (-0.3771525112521627 39.498528205767464),-0.3771525112521627,39.49852820576746,emt
Eivissa  - Illes Canàries,"[""99"", ""N9""]",POINT (-0.3398665537913346 39.46125244483722),-0.3398665537913346,39.46125244483722,emt
Hospital 9 d'Octubre,"[""67"", ""98"", ""99""]",POINT (-0.4028881788496154 39.47846821234381),-0.4028881788496154,39.47846821234381,emt
Amado Granell Mesado  - Lluís Oliag,"[""35"", ""6"", ""N9""]",POINT (-0.3656987808229436 39.45972789292361),-0.3656987808229435,39.45972789292361,emt
Amado Granell Mesado  - Lluís Oliag,"[""35"", ""N9""]",POINT (-0.3651885839312649 39.45979828929343),-0.3651885839312649,39.45979828929343,emt
Blasco Ibáñez - Mar Tirreno,"[""31""]",POINT (-0.3275985358265318 39.4877585796915),-0.3275985358265318,39.4877585796915,emt
Escultor J. Capuz  - la Plata,"[""13"", ""14"", ""18""]",POINT (-0.3602702697703499 39.45834565084232),-0.3602702697703499,39.45834565084232,emt
Escultor J. Capuz  - la Plata,"[""14"", ""18""]",POINT (-0.3606172965697816 39.45855752749811),-0.3606172965697816,39.45855752749811,emt
Hospital Dr. Peset - Primer de Maig,"[""18""]",POINT (-0.3939532761410799 39.45038127889592),-0.3939532761410799,39.45038127889592,emt
Constitució - Coronel Montesinos,"[""16"", ""N2""]",POINT (-0.3733657791557381 39.49328629957593),-0.3733657791557381,39.49328629957593,emt
Finlàndia - Aragó,"[""32""]",POINT (-0.3587571550721798 39.47149430617416),-0.3587571550721798,39.47149430617416,emt
Giorgeta - Carcaixent,"[""27"", ""89""]",POINT (-0.385453243476481 39.46047106004427),-0.385453243476481,39.46047106004427,emt
Uruguai - Marques de Bellet,"[""10""]",POINT (-0.3868514972967105 39.45567044055931),-0.3868514972967105,39.45567044055931,emt
Estació del Nord - Castelló,"[""15"", ""19"", ""7"", ""N7""]",POINT (-0.3768044017627947 39.466285570394696),-0.3768044017627947,39.466285570394696,emt
Poliesportiu Natzaret - Pont de les Drassanes,"[""30"", ""4"", ""95"", ""N8""]",POINT (-0.3320645640384786 39.451857131525855),-0.3320645640384785,39.451857131525855,emt
Uruguai - Misser Rabassa,"[""10""]",POINT (-0.3870652728562041 39.456923357109),-0.3870652728562041,39.456923357109,emt
Jesús - Sant Francesc de Borja,"[""10"", ""11"", ""27"", ""71"", ""9"", ""N6""]",POINT (-0.3836760299222454 39.46613731845409),-0.3836760299222453,39.46613731845409,emt
Fonteta de Sant Lluís,"[""13"", ""7"", ""N7""]",POINT (-0.3687570774172895 39.44183578640397),-0.3687570774172894,39.44183578640397,emt
Amado Granell Mesado  - Antonio Sacramento,"[""14""]",POINT (-0.360597484882995 39.45262602145227),-0.360597484882995,39.45262602145227,emt
Amado Granell Mesado  - Antonio Sacramento,"[""14""]",POINT (-0.3602443818045523 39.45274143158424),-0.3602443818045522,39.45274143158424,emt
Tres Forques - Pérez Galdós,"[""71""]",POINT (-0.3890693247043982 39.464112133854066),-0.3890693247043981,39.46411213385407,emt
Font de la Figuera - Dr. Waksman,"[""7""]",POINT (-0.372717361508024 39.456583879542784),-0.372717361508024,39.456583879542784,emt
Fonteta Sant Lluís - Dr. Waksman,"[""7""]",POINT (-0.3715842216929207 39.45571452052689),-0.3715842216929206,39.45571452052689,emt
Xàtiva,"[""10"", ""11"", ""28"", ""60"", ""62"", ""67"", ""7"", ""70"", ""71"", ""72"", ""73"", ""9"", ""C1"", ""N4"", ""N5""]",POINT (-0.3780300190989088 39.467883264908636),-0.3780300190989087,39.46788326490864,emt
Moncada - Alfara,"[""26""]",POINT (-0.3877709702266676 39.54278297921955),-0.3877709702266676,39.54278297921955,emt
Institut Lluís Vives,"[""C1"", ""N6""]",POINT (-0.3771005452392651 39.46863048006576),-0.377100545239265,39.46863048006576,emt
Democràcia - Velázquez,"[""73"", ""N4""]",POINT (-0.4004405379418552 39.47343755922188),-0.4004405379418552,39.47343755922188,emt
Plaça de la Reina,"[""C1""]",POINT (-0.3758163668971253 39.47361052631086),-0.3758163668971253,39.47361052631086,emt
Camí nou de Picanya - Arquitecte Segura de Lago,"[""72"", ""73""]",POINT (-0.4040167518559545 39.4563032174732),-0.4040167518559545,39.4563032174732,emt
Tres Creus  - Campos Crespo,"[""99""]",POINT (-0.3991533722362428 39.452784331289166),-0.3991533722362428,39.452784331289166,emt
Arquitecte Segura de Lago - Prof. Àngel Lacalle,"[""72"", ""73"", ""N5""]",POINT (-0.4042784685091552 39.455429618613074),-0.4042784685091551,39.455429618613074,emt
Terramelar,"[""62""]",POINT (-0.4279307015844851 39.50819355102462),-0.4279307015844851,39.50819355102462,emt
Parc Central,"[""90""]",POINT (-0.3764721523610052 39.45790463610097),-0.3764721523610052,39.45790463610097,emt
Ausiàs March - Na Rovella,"[""6""]",POINT (-0.3713292053477846 39.45013783002448),-0.3713292053477846,39.45013783002448,emt
Plaça Amèrica,"[""10"", ""12"", ""24"", ""25"", ""4"", ""94"", ""95"", ""N1"", ""N8""]",POINT (-0.3641376990430476 39.46928963085881),-0.3641376990430475,39.46928963085881,emt
Mercat de Benimàmet,"[""62"", ""N3""]",POINT (-0.4177851200613768 39.49909246592208),-0.4177851200613767,39.49909246592208,emt
Pérez Galdós - Democràcia,"[""67"", ""89""]",POINT (-0.3955983699722911 39.47446296440309),-0.3955983699722911,39.47446296440309,emt
Ausiàs March - Pianista Martínez Carrasco,"[""6""]",POINT (-0.3695808725070024 39.44755351039576),-0.3695808725070024,39.44755351039576,emt
Gaspar Aguilar - Montesa,"[""9"", ""N6""]",POINT (-0.3919985176855021 39.45417091112244),-0.3919985176855021,39.45417091112244,emt
Gaspar Aguilar  - Dr. Tomas Sala,"[""9"", ""N6""]",POINT (-0.3945208022148127 39.450423704699865),-0.3945208022148126,39.450423704699865,emt
Gaspar Aguilar  - Dr.Tomas Sala,"[""9""]",POINT (-0.394329476963075 39.45029128277088),-0.394329476963075,39.45029128277088,emt
Dr. Tomàs Sala - Gaspar Aguilar,"[""9"", ""99"", ""N6""]",POINT (-0.3944724569368059 39.449104067974616),-0.3944724569368059,39.449104067974616,emt
Pius XI - Manuel Simó,"[""11""]",POINT (-0.3921945944583594 39.45976676171187),-0.3921945944583593,39.45976676171187,emt
Camí nou de Picanya - Tres Creus,"[""72"", ""73"", ""N5""]",POINT (-0.4033659197447694 39.45752170203241),-0.4033659197447694,39.45752170203241,emt
Gaspar Aguilar - Costa i Borràs,"[""9""]",POINT (-0.3906088453093768 39.45587125376543),-0.3906088453093768,39.45587125376543,emt
Teatre Principal,"[""31"", ""4"", ""6""]",POINT (-0.3742453703589538 39.47056078545704),-0.3742453703589538,39.47056078545704,emt
Manuel Carboneres - Sant Francesc de Paula,"[""30"", ""4""]",POINT (-0.3305817765481572 39.44621138408278),-0.3305817765481572,39.44621138408278,emt
Ciutat Administrativa 9 d'Octubre,"[""73"", ""95"", ""98"", ""99""]",POINT (-0.4050442099554933 39.470641956274534),-0.4050442099554933,39.47064195627453,emt
Vinalesa,"[""16""]",POINT (-0.3674442140952633 39.533671049329854),-0.3674442140952633,39.533671049329854,emt
Sant Vicent Màrtir - Joaquín Navarro,"[""27"", ""64""]",POINT (-0.3846976938018522 39.4527911504647),-0.3846976938018521,39.4527911504647,emt
Major de Natzaret - Castell de Pop,"[""30"", ""4"", ""95"", ""N8""]",POINT (-0.3346088607125288 39.44853873629484),-0.3346088607125288,39.44853873629484,emt
Major de Natzaret - Vilanova i Piera,"[""30"", ""4"", ""95"", ""N8""]",POINT (-0.3336825474565664 39.45193815237059),-0.3336825474565664,39.45193815237059,emt
La Torre,"[""27"", ""N6""]",POINT (-0.3934715045179921 39.42738425310394),-0.3934715045179921,39.42738425310394,emt
Sant Vicent Màrtir - Almudaina,"[""27"", ""64"", ""N6""]",POINT (-0.3844587554052317 39.45298658944731),-0.3844587554052317,39.45298658944731,emt
Carters - Pl. Santiago Suárez,"[""10"", ""N6""]",POINT (-0.3884176269314534 39.452816897124215),-0.3884176269314534,39.452816897124215,emt
Accés Cementeri,"[""10""]",POINT (-0.3969161178250977 39.4457785923486),-0.3969161178250976,39.4457785923486,emt
Actor Antonio Ferrandis  - Font de St. Lluís,"[""99""]",POINT (-0.367810375901573 39.44687503638482),-0.3678103759015729,39.44687503638482,emt
Actor Antonio Ferrandis  - Font de St. Lluís,"[""99""]",POINT (-0.3675883191031399 39.44642159361956),-0.3675883191031399,39.44642159361956,emt
Fonteta Sant Lluís - Riu Sec,"[""13"", ""7"", ""N7""]",POINT (-0.3671266365977058 39.44627470682367),-0.3671266365977058,39.44627470682367,emt
Gravador Jordán - Alabau i Arce,"[""13"", ""7"", ""N7""]",POINT (-0.3677261475746398 39.44433423747381),-0.3677261475746398,39.44433423747381,emt
Gravador Jordán - Riu Sec,"[""13"", ""7"", ""N7""]",POINT (-0.3669354581419245 39.446361148814496),-0.3669354581419245,39.446361148814496,emt
Petxina - Túria,"[""95""]",POINT (-0.3843030477931854 39.47960717312815),-0.3843030477931853,39.47960717312815,emt
Bulevard Sud- Pont,"[""64""]",POINT (-0.3864506933761335 39.446218205183264),-0.3864506933761334,39.446218205183264,emt
Sant Vicent Màrtir - Enginyer Josep Sirera,"[""27"", ""N6""]",POINT (-0.3867787915270037 39.4455890986367),-0.3867787915270037,39.4455890986367,emt
Dr. Lluch - Setmana Santa Marinera,"[""19"", ""92"", ""N9""]",POINT (-0.3287454254375914 39.4637397584662),-0.3287454254375914,39.4637397584662,emt
Plaça Espanya,"[""10"", ""27"", ""9"", ""N6""]",POINT (-0.3812156649651316 39.46596632854621),-0.3812156649651316,39.46596632854621,emt
Dr. Manuel Candela  - Sants Just i Pastor,"[""30"", ""40""]",POINT (-0.3491019861573594 39.47036868159782),-0.3491019861573594,39.47036868159782,emt
Dr. Manuel Candela - Sants Just i Pastor,"[""30"", ""40""]",POINT (-0.3494583857495673 39.470483708971614),-0.3494583857495673,39.470483708971614,emt
Guillem de Castro - Comissaria de policia,"[""11"", ""28"", ""C1""]",POINT (-0.3835672537232488 39.470921168887536),-0.3835672537232488,39.470921168887536,emt
Hospital Dr. Peset,"[""9"", ""N6""]",POINT (-0.3933107688611551 39.45223404390701),-0.3933107688611551,39.45223404390701,emt
Hospital Dr. Peset,"[""9""]",POINT (-0.3928998434459363 39.45244895804157),-0.3928998434459362,39.45244895804157,emt
Aras de los Olmos - Castell de Pop,"[""30"", ""4"", ""95"", ""N8""]",POINT (-0.3331331949400889 39.44845367072225),-0.3331331949400888,39.44845367072225,emt
Estadi Ciutat de València,"[""70""]",POINT (-0.3614754708955227 39.49225830991974),-0.3614754708955227,39.49225830991974,emt
Doctor Álvaro López - Vicent La Roda,"[""99""]",POINT (-0.3310271902410387 39.48056693737326),-0.3310271902410386,39.48056693737326,emt
Font d'en Corts  - Alqueria Reial,"[""14""]",POINT (-0.3595738771568246 39.44747944040017),-0.3595738771568246,39.44747944040017,emt
França - Camí Fondo del Grao,"[""94""]",POINT (-0.3418106694653802 39.457843933244504),-0.3418106694653802,39.4578439332445,emt
Estadi de Mestalla,"[""10"", ""12"", ""80"", ""93"", ""N1""]",POINT (-0.3565012994641808 39.47538409500397),-0.3565012994641808,39.47538409500397,emt
Barraques del Figuero - Ignacio Zuloaga,"[""15"", ""95""]",POINT (-0.3362859256303734 39.44962668755319),-0.3362859256303734,39.44962668755319,emt
Carrera del Riu  - Rotonda Autovia,"[""24"", ""25""]",POINT (-0.3421937989057035 39.430805019861396),-0.3421937989057035,39.4308050198614,emt
Carrera del Riu  - Rotonda Autovia,"[""24"", ""25""]",POINT (-0.3386862894172681 39.42987965327529),-0.3386862894172681,39.42987965327529,emt
Càmping la Devesa,"[""25""]",POINT (-0.3094238812824255 39.32296644992034),-0.3094238812824255,39.32296644992034,emt
Ignacio de Zuloaga - Castell de Pop,"[""15"", ""30"", ""4""]",POINT (-0.3358788606977992 39.44759023176286),-0.3358788606977991,39.44759023176286,emt
Primat Reig - Almassora,"[""11"", ""90"", ""N2""]",POINT (-0.3690741263664227 39.4882750594753),-0.3690741263664227,39.4882750594753,emt
Mossén Miguel Tarin  - Miquel Agraït,"[""62""]",POINT (-0.4163485495558049 39.49876092468515),-0.4163485495558048,39.49876092468515,emt
Aiora - Mariano Ribera,"[""72"", ""N5""]",POINT (-0.393327845938348 39.46467272765563),-0.3933278459383479,39.46467272765563,emt
Forn d'Alcedo,"[""14"", ""9""]",POINT (-0.3764052221178436 39.43234242206631),-0.3764052221178435,39.43234242206631,emt
el Tremolar - Camí Racó,"[""14""]",POINT (-0.3450247857428959 39.42143188185277),-0.3450247857428958,39.42143188185277,emt
Carrera del Riu - Entrada Sanques,"[""15""]",POINT (-0.3436242058665308 39.43543918524058),-0.3436242058665308,39.43543918524058,emt
Càmping Coll Vert,"[""24"", ""25""]",POINT (-0.3324689017210463 39.39637147123203),-0.3324689017210462,39.39637147123203,emt
Blasco Ibáñez - Arnau de Vilanova,"[""31""]",POINT (-0.3282313810585136 39.485286053465956),-0.3282313810585136,39.48528605346596,emt
Carrera del Riu - Camí dels Anouers,"[""15""]",POINT (-0.3431695290388164 39.43210556604138),-0.3431695290388164,39.43210556604138,emt
Carrera del Riu - Casa Andrés,"[""15""]",POINT (-0.3434787026201625 39.43545765219834),-0.3434787026201625,39.43545765219834,emt
El Perelló,"[""25""]",POINT (-0.2770772445498572 39.274072301819764),-0.2770772445498572,39.27407230181976,emt
País Valencià - Salvador Giner,"[""9""]",POINT (-0.3809192627406945 39.42635840378567),-0.3809192627406945,39.42635840378567,emt
Oceanogràfic,"[""15"", ""95""]",POINT (-0.347712259536639 39.452089360320066),-0.347712259536639,39.45208936032007,emt
Tarongers - Facultat de Dret,"[""93"", ""98""]",POINT (-0.3437611664032574 39.479154341017),-0.3437611664032574,39.479154341017,emt
Oceanogràfic,"[""15"", ""95""]",POINT (-0.3474191095051209 39.452231747363676),-0.3474191095051209,39.45223174736368,emt
Ciutat de la Justícia,"[""15"", ""24"", ""25"", ""35"", ""95""]",POINT (-0.3543440380128188 39.45461725530147),-0.3543440380128188,39.45461725530147,emt
Blasco Ibáñez - Actor Enrique Rambal,"[""31"", ""81"", ""N1""]",POINT (-0.3424810695076124 39.472942156142324),-0.3424810695076123,39.47294215614232,emt
Reus,"[""98"", ""N10""]",POINT (-0.3800305451893264 39.48577524587978),-0.3800305451893264,39.48577524587978,emt
Centre de Salut Xile,"[""32""]",POINT (-0.3559018375615003 39.471848813466174),-0.3559018375615003,39.471848813466174,emt
Facultat de Filologia,"[""12"", ""30"", ""31"", ""71"", ""80"", ""81""]",POINT (-0.3592042941014716 39.47683767702657),-0.3592042941014716,39.47683767702657,emt
Ramon Llull - Escultor Alfons Gabino,"[""40"", ""71""]",POINT (-0.3471301591794946 39.47513216080303),-0.3471301591794946,39.47513216080303,emt
Velòdrom Lluís Puig,"[""62""]",POINT (-0.426272562163733 39.501688776036005),-0.426272562163733,39.501688776036005,emt
Parc de l'Oest,"[""70"", ""93"", ""N4""]",POINT (-0.3956330814543013 39.4679386051274),-0.3956330814543013,39.4679386051274,emt
Cementeri,"[""10""]",POINT (-0.3962233021150546 39.44806242190842),-0.3962233021150546,39.44806242190842,emt
Torres dels Serrans,"[""28"", ""95"", ""C1""]",POINT (-0.375251024448177 39.4790937652779),-0.375251024448177,39.4790937652779,emt
Beniferri,"[""62"", ""63"", ""99"", ""N3""]",POINT (-0.4000138296522475 39.49077183864252),-0.4000138296522475,39.49077183864252,emt
Democràcia - Conselleries,"[""73"", ""N4""]",POINT (-0.4028089982171465 39.47271591004903),-0.4028089982171465,39.47271591004903,emt
Valladolid - Vinaròs,"[""12"", ""70""]",POINT (-0.3624625764830283 39.48957374405483),-0.3624625764830282,39.48957374405483,emt
Hospital 9 d'Octubre,"[""98"", ""99""]",POINT (-0.4004944263544219 39.47853373188218),-0.4004944263544219,39.47853373188218,emt
Cid - Burgos,"[""70"", ""93""]",POINT (-0.4000033131097677 39.46909989152238),-0.4000033131097677,39.46909989152238,emt
Parc Central,"[""8""]",POINT (-0.3764386548335048 39.45830879001045),-0.3764386548335048,39.45830879001045,emt
Cid - Passatge Vidal,"[""70"", ""93"", ""N4""]",POINT (-0.4032098687744392 39.46960970393574),-0.4032098687744392,39.46960970393574,emt
Campanar - Pius XII,"[""90""]",POINT (-0.393231940663728 39.48042099901838),-0.3932319406637279,39.48042099901838,emt
