"";"nombre";"tipo";"direccion";"geometry";"longitud";"latitud";"linea"
"658";"BENIMAMET";"emt";"Moss�n Miguel Tarin (par) - Miquel Agra�t";"POINT (-0.416448734907151 39.49877075582299)";-0,416448734907151;39,498770755823;NA
"659";"SOTERNES";"emt";"Cid - Marcelino Oreja";"POINT (-0.41610761544393 39.469710488874846)";-0,41610761544393;39,4697104888748;NA
"660";"LA LLUM";"emt";"Alqueria Nova - Cortes d'Aren�s";"POINT (-0.417148712393974 39.46845725730708)";-0,417148712393974;39,4684572573071;NA
"661";"BENIFERRI";"emt";"Camp de T�ria (par) - Corts Valencianes";"POINT (-0.404004187615992 39.49432518723976)";-0,404004187615992;39,4943251872398;NA
"662";"BENIFERRI";"emt";"Camp de T�ria - Mestre Rodrigo";"POINT (-0.406615190994853 39.493069827971695)";-0,406615190994853;39,4930698279717;NA
"663";"EL PALMAR";"emt";"Embarcador de l'Albufera (I)";"POINT (-0.323574373094097 39.34941882224265)";-0,323574373094097;39,3494188222426;NA
"664";"EL PALMAR";"emt";"Carretera del Palmar (par) - Cementeri";"POINT (-0.317918229861889 39.321440546921934)";-0,317918229861889;39,3214405469219;NA
"665";"EL PALMAR";"emt";"Vicent Baldov� - Novelda";"POINT (-0.31783455536592 39.31399086993666)";-0,31783455536592;39,3139908699367;NA
"666";"EL PALMAR";"emt";"Vicent Baldov� - el Palmar";"POINT (-0.317766141027853 39.31173238146455)";-0,317766141027853;39,3117323814646;NA
"667";"EL PALMAR";"emt";"Gavines (impar) - Camping";"POINT (-0.309458542560524 39.323238310853334)";-0,309458542560524;39,3232383108533;NA
"668";"EL SALER";"emt";"Pinars (par) - El Saler";"POINT (-0.332545457778714 39.383208609952334)";-0,332545457778714;39,3832086099523;NA
"669";"EL SALER";"emt";"Gola de Puchol (I)";"POINT (-0.320997044854026 39.357225570163415)";-0,320997044854026;39,3572255701634;NA
"670";"EL SALER";"emt";"Pinars - Carretera del Palmar";"POINT (-0.319720310728622 39.3413976672225)";-0,319720310728622;39,3413976672225;NA
"671";"EL SALER";"emt";"Carretera del Palmar - Pinars";"POINT (-0.319556472891387 39.341461908552084)";-0,319556472891387;39,3414619085521;NA
"672";"EL SALER";"emt";"Embarcador de l'Albufera (II)";"POINT (-0.322878703041059 39.34795562620243)";-0,322878703041059;39,3479556262024;NA
"673";"EL SALER";"emt";"Pinars (impar) - El Saler";"POINT (-0.332318585972998 39.38322475611489)";-0,332318585972998;39,3832247561149;NA
"674";"LA FONTSANTA";"emt";"Tres Creus (carril bus) - Pare Esteban Pernet";"POINT (-0.406336543082277 39.46697539775092)";-0,406336543082277;39,4669753977509;NA
"675";"LA FONTSANTA";"emt";"Tres Creus - Hospital";"POINT (-0.406562494125416 39.468643112133265)";-0,406562494125416;39,4686431121333;NA
"676";"LA FONTSANTA";"emt";"Tres Creus - Rei Saud";"POINT (-0.406379829667762 39.46600412941613)";-0,406379829667762;39,4660041294161;NA
"677";"LA FONTSANTA";"emt";"Tres Creus (central) - Pare Esteban Pernet";"POINT (-0.406125012012792 39.46738193031628)";-0,406125012012792;39,4673819303163;NA
"678";"LA FONTSANTA";"emt";"Pare Esteban Pernet - Miseric�rdia";"POINT (-0.409471433344904 39.46723045082299)";-0,409471433344904;39,467230450823;NA
"679";"LA FONTSANTA";"emt";"Tres Creus - Pr�nceps de M�naco";"POINT (-0.406279199489884 39.4646581243076)";-0,406279199489884;39,4646581243076;NA
"680";"LA FONTSANTA";"emt";"Cid - Hospital";"POINT (-0.409895565270382 39.46957679889281)";-0,409895565270382;39,4695767988928;NA
"681";"LA FONTSANTA";"emt";"Tres Creus (carril bus) - Rei Saud";"POINT (-0.406169113565693 39.465459616693856)";-0,406169113565693;39,4654596166939;NA
"682";"SANT LLORENS";"emt";"Duc de Mandas - Motilla del Palancar";"POINT (-0.365690928777728 39.49086663988773)";-0,365690928777728;39,4908666398877;NA
"683";"SANT LLORENS";"emt";"Alfahuir - Germans Machado";"POINT (-0.359175005012701 39.493578647357154)";-0,359175005012701;39,4935786473572;NA
"684";"ELS ORRIOLS";"emt";"Constituci� - Duc de Mandas";"POINT (-0.371912773010713 39.494580047380545)";-0,371912773010713;39,4945800473805;NA
"685";"ELS ORRIOLS";"emt";"Constituci� - Sant Miquel dels Reis";"POINT (-0.370230030948598 39.49887608667386)";-0,370230030948598;39,4988760866739;NA
"686";"ELS ORRIOLS";"emt";"Constituci� (par) - Tavernes Blanques";"POINT (-0.367802113815058 39.50420113229385)";-0,367802113815058;39,5042011322939;NA
"687";"EL PERELLONET";"emt";"Gavines - Entrada Filero";"POINT (-0.29178942215192 39.301964284270916)";-0,29178942215192;39,3019642842709;NA
"688";"EL PERELLONET";"emt";"Gavines - Front Entrada Ventura";"POINT (-0.2837736524701 39.28838310341201)";-0,2837736524701;39,288383103412;NA
"689";"EL PERELLONET";"emt";"Gavines - Botavara";"POINT (-0.29455187153811 39.30528454783461)";-0,29455187153811;39,3052845478346;NA
"690";"VARA DE QUART";"emt";"Tres Creus - Tres Forques";"POINT (-0.405469942016894 39.46280270652696)";-0,405469942016894;39,462802706527;NA
"691";"VARA DE QUART";"emt";"Arxiduc Carles - Fontanars dels Alforins";"POINT (-0.397702680204929 39.46255030879815)";-0,397702680204929;39,4625503087981;NA
"692";"VARA DE QUART";"emt";"Tres Forques - Casa Miseric�rdia";"POINT (-0.408786559295022 39.46311336368846)";-0,408786559295022;39,4631133636885;NA
"693";"VARA DE QUART";"emt";"Tres Forques - Mare de D�u de la Cabe�a";"POINT (-0.399846943429008 39.46368098437057)";-0,399846943429008;39,4636809843706;NA
"694";"CIUTAT FALLERA";"emt";"Foc - Amadeu Desfilis";"POINT (-0.394656469591617 39.50004095583489)";-0,394656469591617;39,5000409558349;NA
"695";"CIUTAT FALLERA";"emt";"Ninot - Foc";"POINT (-0.39310266524878 39.500442579545215)";-0,39310266524878;39,5004425795452;NA
"696";"CIUTAT FALLERA";"emt";"Quartell - Burjassot";"POINT (-0.397432577906963 39.49557436216479)";-0,397432577906963;39,4955743621648;NA
"697";"LA MALVA-ROSA";"emt";"Passeig Mar�tim - Vicent la Roda";"POINT (-0.324629067649737 39.479030876792066)";-0,324629067649737;39,4790308767921;NA
"698";"LA MALVA-ROSA";"emt";"Passeig Mar�tim - Font d'en Carr�s";"POINT (-0.324674524066685 39.48126554354994)";-0,324674524066685;39,4812655435499;NA
"699";"LA MALVA-ROSA";"emt";"Isabel de Villena - Riu Tajo";"POINT (-0.325827734429778 39.4768457472625)";-0,325827734429778;39,4768457472625;NA
"700";"LA MALVA-ROSA";"emt";"Cavite - Riu Tajo";"POINT (-0.326508677823352 39.47620891425335)";-0,326508677823352;39,4762089142533;NA
"701";"LA MALVA-ROSA";"emt";"la Malva-rosa - Fuerteventura";"POINT (-0.328145881768807 39.48110253985274)";-0,328145881768807;39,4811025398527;NA
"702";"LA MALVA-ROSA";"emt";"Mendiz�bal - Gran Can�ria";"POINT (-0.329226500985133 39.48387395960358)";-0,329226500985133;39,4838739596036;NA
"703";"LA MALVA-ROSA";"emt";"Doctor �lvaro L�pez - Illa de Hierro";"POINT (-0.330537974004767 39.482771249957594)";-0,330537974004767;39,4827712499576;NA
"704";"LA MALVA-ROSA";"emt";"Cavite - Mendiz�bal";"POINT (-0.326565786952219 39.48309919315736)";-0,326565786952219;39,4830991931574;NA
"705";"CARPESA";"emt";"Palmaret - Reverend J. Valero";"POINT (-0.377314323612795 39.5150988211986)";-0,377314323612795;39,5150988211986;NA
"706";"POBLE NOU";"emt";"Constituci� (impar) - Campaneta";"POINT (-0.368618323972441 39.502427150824914)";-0,368618323972441;39,5024271508249;NA
"707";"POBLE NOU";"emt";"Cam� de Montcada - Casa d'�ngel";"POINT (-0.383969242666214 39.506847748626626)";-0,383969242666214;39,5068477486266;NA
"708";"POBLE NOU";"emt";"Cami de Montcada - Alqueria Ballester";"POINT (-0.385830401725528 39.51026954818403)";-0,385830401725528;39,510269548184;NA
"709";"POBLE NOU";"emt";"Cam� de Montcada - Ctra. Carpesa";"POINT (-0.382646475954951 39.50273122159947)";-0,382646475954951;39,5027312215995;NA
"710";"LES CASES DE BARCENA";"emt";"Cases de B�rcena VI";"POINT (-0.361516942636015 39.51649502725575)";-0,361516942636015;39,5164950272558;NA
"711";"SANT PAU";"emt";"Hern�ndez L�zaro -Centre Comercial";"POINT (-0.403329583103665 39.47678391283117)";-0,403329583103665;39,4767839128312;NA
"712";"SANT PAU";"emt";"Hern�ndez L�zaro - Vall de la Ballestera";"POINT (-0.403201562595528 39.478931188398455)";-0,403201562595528;39,4789311883985;NA
"713";"SANT PAU";"emt";"Mestre Rodrigo - la Safor";"POINT (-0.404199102657675 39.48710321459099)";-0,404199102657675;39,487103214591;NA
"714";"SANT PAU";"emt";"Mestre Rodrigo (Impar) - General Avil�s";"POINT (-0.402209691092545 39.48370063014647)";-0,402209691092545;39,4837006301465;NA
"715";"SANT PAU";"emt";"Camp del T�ria - Marina Baixa";"POINT (-0.406692380255878 39.49258237229527)";-0,406692380255879;39,4925823722953;NA
"716";"SANT PAU";"emt";"Mestre Rodrigo - Canal de Navarr�s";"POINT (-0.407025070879727 39.49092046389964)";-0,407025070879727;39,4909204638996;NA
"717";"SANT PAU";"emt";"Manuel de Falla - Hern�ndez L�zaro";"POINT (-0.404597915802819 39.474946428263856)";-0,404597915802819;39,4749464282639;NA
"718";"SANT PAU";"emt";"Vall de la Ballestera - Luis Bu�uel";"POINT (-0.400494398210217 39.47853355107625)";-0,400494398210217;39,4785335510762;NA
"719";"PINEDO";"emt";"Carrera del Riu (par) - Coll Vert";"POINT (-0.332468850915316 39.39637128088112)";-0,332468850915316;39,3963712808811;NA
"720";"PINEDO";"emt";"Moss�n Cuenca - Major";"POINT (-0.339794769243552 39.42221724106132)";-0,339794769243552;39,4222172410613;NA
"721";"CASTELLAR-L'OLIVERAL";"emt";"Rib�s (impar) - Ador";"POINT (-0.360710304211078 39.432437760712595)";-0,360710304211078;39,4324377607126;NA
"722";"CASTELLAR-L'OLIVERAL";"emt";"Mare de D�u de Lepant (impar) - Esc. F. Siurana";"POINT (-0.363666011019813 39.42950300271201)";-0,363666011019813;39,429503002712;NA
"723";"CASTELLAR-L'OLIVERAL";"emt";"Vicent Puchol - Font de Bonet";"POINT (-0.3641950897005 39.42660821111482)";-0,3641950897005;39,4266082111148;NA
"724";"CASTELLAR-L'OLIVERAL";"emt";"Vicent Puchol - Carrera dels Bales";"POINT (-0.363971551348239 39.42824229930336)";-0,363971551348239;39,4282422993034;NA
"725";"CASTELLAR-L'OLIVERAL";"emt";"Crist del Refugi - del Remol�";"POINT (-0.363936542365806 39.42470337611242)";-0,363936542365806;39,4247033761124;NA
"726";"CASTELLAR-L'OLIVERAL";"emt";"el Tremolar - Guadiana";"POINT (-0.350352702939432 39.422290086268745)";-0,350352702939432;39,4222900862687;NA
"727";"CASTELLAR-L'OLIVERAL";"emt";"el Tremolar - Cam� del Cavall�";"POINT (-0.360994215606882 39.42349799051801)";-0,360994215606882;39,423497990518;NA
"728";"EL FORN D'ALCEDO";"emt";"Guadalquivir - Forn d'Alcedo";"POINT (-0.37640523980149 39.43234226030631)";-0,37640523980149;39,4323422603063;NA
"729";"EL FORN D'ALCEDO";"emt";"Guadalquivir - Karl Marx";"POINT (-0.377034266220772 39.43051973246068)";-0,377034266220772;39,4305197324607;NA
"730";"LA TORRE";"emt";"Real de Madrid - Entrada Pinet";"POINT (-0.392607083445265 39.43031414641771)";-0,392607083445265;39,4303141464177;NA
"731";"LA TORRE";"emt";"Real de Madrid - Carretera d'Alba";"POINT (-0.391038497658278 39.434817347149)";-0,391038497658278;39,434817347149;NA
"732";"LA TORRE";"emt";"Manuel Iranzo - Real de Madrid";"POINT (-0.393471532760472 39.427384118604174)";-0,393471532760472;39,4273841186042;NA
"733";"LA TORRE";"emt";"Real de Madrid - Hell�n";"POINT (-0.39112144117618 39.43395841200274)";-0,39112144117618;39,4339584120027;NA
"734";"LA TORRE";"emt";"Real de Madrid - Concepci�n Arenal";"POINT (-0.390723344880305 39.435077926470704)";-0,390723344880305;39,4350779264707;NA
"735";"BENIFARAIG";"emt";"Palma de Gandia - Venta del Moro";"POINT (-0.383968464891415 39.52960581243864)";-0,383968464891415;39,5296058124386;NA
"736";"BENIFARAIG";"emt";"Ferrer i Bign� - Nelo el Fariner";"POINT (-0.385478056821558 39.530788592451074)";-0,385478056821558;39,5307885924511;NA
"737";"BENIFARAIG";"emt";"Cam� de Montcada (par) - Alqueria Senent";"POINT (-0.386469163088177 39.52156810554163)";-0,386469163088177;39,5215681055416;NA
"738";"BENIFARAIG";"emt";"Cam� de Montcada (impar) - Alqueria Senent";"POINT (-0.386546174915786 39.52158650424355)";-0,386546174915786;39,5215865042436;NA
"739";"BENICALAP";"emt";"General Avil�s - Miguel Servet (par)";"POINT (-0.394024109694734 39.48692321465886)";-0,394024109694734;39,4869232146589;NA
"740";"BENICALAP";"emt";"Bon Rec�s - Florista";"POINT (-0.392439395215926 39.49042109406889)";-0,392439395215926;39,4904210940689;NA
"741";"BENICALAP";"emt";"Dr. Nicasi Benlloch - Emili Nadal";"POINT (-0.392265929623066 39.48887507560184)";-0,392265929623066;39,4888750756018;NA
"742";"BENICALAP";"emt";"General Avil�s - Pius XII";"POINT (-0.395295859811078 39.486021299760495)";-0,395295859811078;39,4860212997605;NA
"743";"BENICALAP";"emt";"Joan XXIII - Pere Cabanes";"POINT (-0.383142319828898 39.49350911954965)";-0,383142319828898;39,4935091195496;NA
"744";"BENICALAP";"emt";"Equador - Salvador Tuset";"POINT (-0.39285705953393 39.495966909233424)";-0,39285705953393;39,4959669092334;NA
"745";"BENICALAP";"emt";"Poeta Serrano Clavero - Equador";"POINT (-0.38831223980589 39.4935230092711)";-0,38831223980589;39,4935230092711;NA
"746";"BENICALAP";"emt";"Federico Alcacer Aguilar - Joan XXIII";"POINT (-0.384275416363942 39.49520783357964)";-0,384275416363942;39,4952078335796;NA
"747";"BENICALAP";"emt";"Castellonet - Alfara del Patriarca";"POINT (-0.386073804463618 39.49266819004043)";-0,386073804463618;39,4926681900404;NA
"748";"BENICALAP";"emt";"Burjassot - Mond�ver";"POINT (-0.390290521696087 39.48948881854547)";-0,390290521696087;39,4894888185455;NA
"749";"BENICALAP";"emt";"Burjassot - Salvador Tuset";"POINT (-0.395602664231572 39.49457959905589)";-0,395602664231572;39,4945795990559;NA
"750";"BENICALAP";"emt";"Dr. Nicasi Benlloch - General Avil�s";"POINT (-0.390568642072737 39.48821410419426)";-0,390568642072737;39,4882141041943;NA
"751";"BENICALAP";"emt";"Corts Valencianes - Davant Esc. Prof. Sant Josep";"POINT (-0.396419900049413 39.486989442097055)";-0,396419900049413;39,4869894420971;NA
"752";"BENICALAP";"emt";"Joan XXIII - Periodista Gil Sumbiela";"POINT (-0.383197645749131 39.49264804526985)";-0,383197645749131;39,4926480452699;NA
"753";"BENICALAP";"emt";"Dr. Peset Aleixandre - Mond�ver";"POINT (-0.386764443103566 39.4893414650637)";-0,386764443103566;39,4893414650637;NA
"754";"TORREFIEL";"emt";"Pere Cabanes - Mont Carmel";"POINT (-0.372785287173998 39.49542308982539)";-0,372785287173998;39,4954230898254;NA
"755";"TORREFIEL";"emt";"Comte de Torrefiel - Mestre Mar�al";"POINT (-0.375937084695655 39.493253111665446)";-0,375937084695655;39,4932531116654;NA
"756";"TORREFIEL";"emt";"Comte de Torrefiel - Josep Esteve";"POINT (-0.376812257522438 39.495825687541426)";-0,376812257522438;39,4958256875414;NA
"757";"TORREFIEL";"emt";"Comte de Torrefiel - Riu Bidasoa";"POINT (-0.377216536944675 39.49791628936195)";-0,377216536944675;39,497916289362;NA
"758";"TORREFIEL";"emt";"Pere Patrici Mey - Felip Rinaldi";"POINT (-0.377088599029096 39.492515437863055)";-0,377088599029096;39,4925154378631;NA
"759";"TORREFIEL";"emt";"Pintor Jacomart - Sant Dom�nec Savio";"POINT (-0.375981987604044 39.49680060674762)";-0,375981987604044;39,4968006067476;NA
"760";"TORREFIEL";"emt";"Comte de Torrefiel - Escultor Piquer";"POINT (-0.375465365729967 39.49211284810277)";-0,375465365729967;39,4921128481028;NA
"761";"TORREFIEL";"emt";"Joan XXIII (par) - F�lix del R�o";"POINT (-0.382308913832187 39.49122148612193)";-0,382308913832187;39,4912214861219;NA
"762";"TORREFIEL";"emt";"Sant Dom�nec Savio - Mestre Mar�al";"POINT (-0.374533776423062 39.493478972011324)";-0,374533776423062;39,4934789720113;NA
"763";"TORREFIEL";"emt";"Cam� de Montcada - Dr. Peset Aleixandre";"POINT (-0.37857641860951 39.491466339360834)";-0,37857641860951;39,4914663393608;NA
"764";"TORREFIEL";"emt";"Cam� de Montcada (par) - Alemany";"POINT (-0.380957266863288 39.49649233130628)";-0,380957266863288;39,4964923313063;NA
"765";"TORMOS";"emt";"Dr. Peset Aleixandre - Constituci�";"POINT (-0.374852644156916 39.4917537906104)";-0,374852644156916;39,4917537906104;NA
"766";"SANT ANTONI";"emt";"Sagunt - Pare Urb�";"POINT (-0.375014708431509 39.48882816007786)";-0,375014708431509;39,4888281600779;NA
"767";"SANT ANTONI";"emt";"Sagunt - Don Bosco";"POINT (-0.373954300036993 39.49157574754545)";-0,373954300036993;39,4915757475454;NA
"768";"BENIMACLET";"emt";"Dolores Marqu�s - Reverend Jos� Mar�a Pinazo";"POINT (-0.362841300755677 39.48667157492595)";-0,362841300755677;39,4866715749259;NA
"769";"BENIMACLET";"emt";"Primat Reig - Viver";"POINT (-0.365636460074075 39.486086528096564)";-0,365636460074075;39,4860865280966;NA
"770";"BENIMACLET";"emt";"Emili Bar� - Manuel Castellanos";"POINT (-0.361264240829015 39.48670468902817)";-0,361264240829015;39,4867046890282;NA
"771";"BENIMACLET";"emt";"Catalunya - Vicent Zaragoz�";"POINT (-0.352682726190476 39.48119613406527)";-0,352682726190476;39,4811961340653;NA
"772";"BENIMACLET";"emt";"Alboraia - Primat Reig";"POINT (-0.367890711262683 39.48699362595993)";-0,367890711262683;39,4869936259599;NA
"773";"BENIMACLET";"emt";"Jaume Esteve Cubells - Dr. Vicent Zaragoz�";"POINT (-0.358503463421856 39.48332151477854)";-0,358503463421856;39,4833215147785;NA
"774";"MARXALENES";"emt";"Dr. Peset Aleixandre - En Guillem Ferrer";"POINT (-0.387211374789352 39.48902161372383)";-0,387211374789352;39,4890216137238;NA
"775";"MARXALENES";"emt";"Reus (impar) - Poeta Fdez. Heredia";"POINT (-0.380030529388524 39.48577504733034)";-0,380030529388524;39,4857750473303;NA
"776";"MARXALENES";"emt";"Reus - Periodista Llorente";"POINT (-0.383548762983995 39.48579459216533)";-0,383548762983995;39,4857945921653;NA
"777";"MARXALENES";"emt";"Reus (par) - Poeta Fdez. Heredia";"POINT (-0.379385311673959 39.4855359988057)";-0,379385311673959;39,4855359988057;NA
"778";"EL CALVARI";"emt";"Dr. Nicasi Benlloch - Alcubles";"POINT (-0.388599782696296 39.48723665241967)";-0,388599782696296;39,4872366524197;NA
"779";"MORVEDRE";"emt";"Ruaya (impar) - Visitaci�";"POINT (-0.376401882174122 39.48532804888433)";-0,376401882174122;39,4853280488843;NA
"780";"MORVEDRE";"emt";"Argenter Su�rez - Miraculosa";"POINT (-0.372874706001232 39.485268897192846)";-0,372874706001232;39,4852688971928;NA
"781";"MORVEDRE";"emt";"Almassora - Pintor Vilar";"POINT (-0.372695190701497 39.482860936855275)";-0,372695190701497;39,4828609368553;NA
"782";"MORVEDRE";"emt";"Sagunt - Fra Pere Vives";"POINT (-0.374656151745395 39.48622967662349)";-0,374656151745395;39,4862296766235;NA
"783";"TRINITAT";"emt";"Cabanilles - Primat Reig";"POINT (-0.364204613827461 39.48399951911224)";-0,364204613827461;39,4839995191122;NA
"784";"TRINITAT";"emt";"Molinell (impar) - Alboraia";"POINT (-0.370042900557365 39.48520312720345)";-0,370042900557365;39,4852031272034;NA
"785";"TRINITAT";"emt";"Molinell (impar) - Pintor Genaro Lahuerta";"POINT (-0.366966346405066 39.48494715283876)";-0,366966346405066;39,4849471528388;NA
"786";"LES TENDETES";"emt";"Men�ndez Pidal (par) - Pare Ferr�s";"POINT (-0.384438079805534 39.481746152952034)";-0,384438079805534;39,481746152952;NA
"787";"LES TENDETES";"emt";"Men�ndez Pidal (impar) - Pare Ferr�s";"POINT (-0.384358747939369 39.48145896866638)";-0,384358747939369;39,4814589686664;NA
"788";"CAMPANAR";"emt";"Mestre Rodrigo - Marqu�s de Sant Joan";"POINT (-0.397308989693821 39.477528937043594)";-0,397308989693821;39,4775289370436;NA
"789";"CAMPANAR";"emt";"Tirso de Molina - Mestre Rodrigo";"POINT (-0.396420849777026 39.47688428047436)";-0,396420849777026;39,4768842804744;NA
"790";"CAMPANAR";"emt";"Campanar - Conchita Piquer";"POINT (-0.390939178760981 39.485975630760876)";-0,390939178760981;39,4859756307609;NA
"791";"CAMPANAR";"emt";"Campanar - Ricardo Mic�";"POINT (-0.390687942293629 39.48589161287325)";-0,390687942293629;39,4858916128733;NA
"792";"CAMPANAR";"emt";"Campanar - Pius XII";"POINT (-0.393231958999557 39.4804208192536)";-0,393231958999557;39,4804208192536;NA
"793";"CAMPANAR";"emt";"Pius XII (par) - Monestir de Poblet";"POINT (-0.394693289622059 39.484395755727704)";-0,394693289622059;39,4843957557277;NA
"794";"CAMPANAR";"emt";"Pius XII - Bisbe Soler";"POINT (-0.393394967569827 39.481693096134286)";-0,393394967569827;39,4816930961343;NA
"795";"CAMPANAR";"emt";"Manuel de Falla - Mestre Rodrigo";"POINT (-0.397808718741346 39.47632276676767)";-0,397808718741346;39,4763227667677;NA
"796";"JAUME ROIG";"emt";"Jaume Roig - �lvaro de Baz�n";"POINT (-0.36391047063047 39.48127030780663)";-0,36391047063047;39,4812703078066;NA
"797";"JAUME ROIG";"emt";"Primat Reig - Emili Bar�";"POINT (-0.363328508867615 39.48440233392414)";-0,363328508867615;39,4844023339241;NA
"798";"EL CARME";"emt";"Guillem de Castro - Lliria";"POINT (-0.380981010745894 39.48107496865323)";-0,380981010745894;39,4810749686532;NA
"799";"EL CARME";"emt";"Guillem de Castro - Corona";"POINT (-0.383694113064675 39.47784075822326)";-0,383694113064675;39,4778407582233;NA
"800";"CIUTAT UNIVERSITARIA";"emt";"Primat Reig - Campus Universitari";"POINT (-0.358121458581932 39.48012472099756)";-0,358121458581932;39,4801247209976;NA
"801";"EL BOTANIC";"emt";"�ngel Guimer� - Ferran el Cat�lic";"POINT (-0.384448691332355 39.47040773428877)";-0,384448691332355;39,4704077342888;NA
"802";"EL BOTANIC";"emt";"Espinosa - Ferran el Cat�lic";"POINT (-0.384395967170865 39.472122004683534)";-0,384395967170865;39,4721220046835;NA
"803";"EL BOTANIC";"emt";"Ferran el Cat�lic - Petxina";"POINT (-0.38958803122332 39.47714575801253)";-0,38958803122332;39,4771457580125;NA
"804";"EL BOTANIC";"emt";"Ferran el Cat�lic (par) - �ngel Guimer�";"POINT (-0.384685053362044 39.47025729150695)";-0,384685053362044;39,4702572915069;NA
"805";"EXPOSICIO";"emt";"Albereda - Pla del Real";"POINT (-0.366829006452509 39.476445075888684)";-0,366829006452509;39,4764450758887;NA
"806";"EXPOSICIO";"emt";"Blasco Ib��ez - Facultat de Filologia";"POINT (-0.359204334389527 39.47683753380196)";-0,359204334389527;39,476837533802;NA
"807";"EXPOSICIO";"emt";"Misser Masc� - Dr. Rodr�guez Forn�s";"POINT (-0.36033216760344 39.47494050747461)";-0,36033216760344;39,4749405074746;NA
"808";"LA VEGA BAIXA";"emt";"Clariano - Albalat dels Tarongers";"POINT (-0.351271594194492 39.47782569405226)";-0,351271594194492;39,4778256940523;NA
"809";"LA PETXINA";"emt";"Petxina - Terol";"POINT (-0.393586504611119 39.475973374373616)";-0,393586504611119;39,4759733743736;NA
"810";"LA PETXINA";"emt";"P�rez Gald�s - Sant Josep de la Muntanya";"POINT (-0.3948889482134 39.47399451415705)";-0,3948889482134;39,473994514157;NA
"811";"LA PETXINA";"emt";"P�rez Gald�s - Dr. Zamenhof";"POINT (-0.395314804629995 39.47462197483714)";-0,395314804629995;39,4746219748371;NA
"812";"LA PETXINA";"emt";"Ferran el Cat�lic - Dr. Zamenhof";"POINT (-0.390097790646978 39.47699288725083)";-0,390097790646978;39,4769928872508;NA
"813";"LA PETXINA";"emt";"Ferran el Cat�lic (impar) - Quart";"POINT (-0.388891306805918 39.475348343105786)";-0,388891306805918;39,4753483431058;NA
"814";"LA PETXINA";"emt";"Quart - Ferr�n el Cat�lic";"POINT (-0.389320849164641 39.47493746261246)";-0,389320849164641;39,4749374626125;NA
"815";"BETERO";"emt";"Blasco Ib��ez (par) - Jos� Mar�a Haro";"POINT (-0.338255281402575 39.47065892844218)";-0,338255281402575;39,4706589284422;NA
"816";"BETERO";"emt";"Blasco Ib��ez - Serradora";"POINT (-0.335187805498138 39.470267556093475)";-0,335187805498138;39,4702675560935;NA
"817";"BETERO";"emt";"Blasco Ib��ez - Manuela Estelles";"POINT (-0.335623759549611 39.46992747262708)";-0,335623759549611;39,4699274726271;NA
"818";"CABANYAL-CANYAMELAR";"emt";"Mediterr�nia - Vicent Brull";"POINT (-0.331699700183597 39.467778400639034)";-0,331699700183597;39,467778400639;NA
"819";"CABANYAL-CANYAMELAR";"emt";"Eug�nia Vi�es - Mare de D�u del Sufragi";"POINT (-0.32533499743841 39.46688913638225)";-0,32533499743841;39,4668891363822;NA
"820";"CABANYAL-CANYAMELAR";"emt";"Dr. Lluch - Pescadors";"POINT (-0.327974641033582 39.46940068511278)";-0,327974641033582;39,4694006851128;NA
"821";"CABANYAL-CANYAMELAR";"emt";"Passeig Mar�tim - S�quia de la Cadena";"POINT (-0.324666430662337 39.4735075015017)";-0,324666430662337;39,4735075015017;NA
"822";"CABANYAL-CANYAMELAR";"emt";"Dr. Lluch - Vicent Guillot";"POINT (-0.327376960664833 39.47346915545767)";-0,327376960664833;39,4734691554577;NA
"823";"CABANYAL-CANYAMELAR";"emt";"Mar� Blas de Lezo - Felip Gauna";"POINT (-0.334007717619885 39.47225105896485)";-0,334007717619885;39,4722510589649;NA
"824";"CABANYAL-CANYAMELAR";"emt";"Reina - Armada Espanyola";"POINT (-0.329473995709623 39.463786402976126)";-0,329473995709623;39,4637864029761;NA
"825";"CABANYAL-CANYAMELAR";"emt";"Dr. Lluch - Armada Espanyola";"POINT (-0.328745444275734 39.46373956971578)";-0,328745444275734;39,4637395697158;NA
"826";"CABANYAL-CANYAMELAR";"emt";"Reina - Vicent Gallart";"POINT (-0.329133219387544 39.465609687609025)";-0,329133219387544;39,465609687609;NA
"827";"CABANYAL-CANYAMELAR";"emt";"Serradora - Fco. Cubells";"POINT (-0.336123838328521 39.464019831425766)";-0,336123838328521;39,4640198314258;NA
"828";"CABANYAL-CANYAMELAR";"emt";"Mar� Blas de Lezo(impar) -Estaci� Cabanyal";"POINT (-0.334661476207832 39.470910510842266)";-0,334661476207832;39,4709105108423;NA
"829";"CABANYAL-CANYAMELAR";"emt";"Mar� Blas de Lezo(par) -Estaci� Cabanyal";"POINT (-0.33439009238985 39.46968621457271)";-0,33439009238985;39,4696862145727;NA
"830";"CABANYAL-CANYAMELAR";"emt";"Estaci� del Cabanyal";"POINT (-0.334197284720944 39.47015132722144)";-0,334197284720944;39,4701513272214;NA
"831";"CABANYAL-CANYAMELAR";"emt";"Passeig Mar�tim - Pescadors";"POINT (-0.324631524726627 39.47048174906106)";-0,324631524726627;39,4704817490611;NA
"832";"CABANYAL-CANYAMELAR";"emt";"Pintor Ferrandis - �ngels";"POINT (-0.331709566314987 39.47223975267974)";-0,331709566314987;39,4722397526797;NA
